date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:59:10	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Oct%202023%2011:09:05%20GMT	https://bostami-wp.ibthemespro.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://bostami-wp.ibthemespro.com/)
11:59:10	40436/40436	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Oct%202023%2011:08:57%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.16.4	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/js/frontend.minafc7.js	(from https://bostami-wp.ibthemespro.com/)
11:59:10	56564/56564	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:09:08%20GMT	https://bostami-wp.ibthemespro.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-includes/fonts/dashicons7d4b.eot	(from https://bostami-wp.ibthemespro.com/wp-includes/css/dashicons.min.css?ver=6.3.2)
11:59:11	56392/56392	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:09:08%20GMT	https://bostami-wp.ibthemespro.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://bostami-wp.ibthemespro.com/wp-includes/css/dashicons.min.css?ver=6.3.2)
11:59:12	105112/105112	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-brands-400.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:12	181264/181264	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-brands-400.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:12	24028/24028	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-regular-400.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:12	60236/60236	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-regular-400.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:13	154840/154840	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-solid-900.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:13	389948/389948	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-solid-900.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:13	4776/4776	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-v4compatibility.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:13	10084/10084	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:09:04%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/menu-icons/css/fontawesome/css/all.min.css?ver=5.15.4)
11:59:14	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.eot	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:14	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400d41d.eot	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:14	76764/76764	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:14	90060/90060	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.woff	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:15	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:15	751262/751262	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-brands-400.svg	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:15	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.eot	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:16	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400d41d.eot	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:16	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:16	16276/16276	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:53%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.woff	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:16	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:53%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:17	145515/145515	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-regular-400.svg	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:17	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.eot	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:18	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:18	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900d41d.eot	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:18	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:19	101652/101652	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.woff	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:19	924025/924025	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/webfonts/fa-solid-900.svg	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/font-awesome-pro.css?ver=5.15.4)
11:59:19	31038/31038	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2005:59:20%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/img/icon/close.png	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/img/icon/close.png	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/css/meanmenu.css?ver=2.0.7)
11:59:20	31038/31038	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2005:59:21%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/img/bg/page-bg-dark-2.jpg	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/img/bg/page-bg-dark-2.jpg	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/style.css?ver=6.3.2)
11:59:20	1975/1975	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2011:08:54%20GMT	https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/img/select-arrow.png	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/assets/img/select-arrow.png	(from https://bostami-wp.ibthemespro.com/wp-content/themes/bostami-wp/style.css?ver=6.3.2)
11:59:21	214608/214608	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.23.0	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
11:59:21	94720/94720	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.23.0	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
11:59:21	214448/214448	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.23.0	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
11:59:21	116044/116044	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.23.0	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
11:59:22	322806/322806	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.23.0	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.svg	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
11:59:22	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:59%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:59:22	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:59%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:59:22	76764/76764	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:59:23	90060/90060	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:59:23	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:59%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:59:24	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:59:24	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2011:08:59%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
11:59:24	78196/78196	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:59:24	101652/101652	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:59:25	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:59:25	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:59:25	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2011:08:59%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
11:59:25	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:59:26	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:59:26	13276/13276	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:59:26	16276/16276	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
11:59:26	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2011:08:58%20GMT	https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/p2/bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://bostami-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
